date,symbol,crash_A,crash_B,crash_C,crash_D,ret_1d,ret_3d,ret_7d,dd_52w,crash_type,severity,cluster_id,cluster_start,cluster_peak_decline
2025-04-08,SOL,True,False,False,False,-0.014861201981493544,-0.12400265957446799,-0.16791663377279542,-0.5976638546398443,A,-0.16791663377279542,SOL_26,2025-04-03,-0.16791663377279542
2025-05-30,SOL,False,True,False,False,-0.06304360866174807,-0.11606587063550455,-0.10235043962990631,-0.40374852082299506,B,-0.11606587063550455,SOL_27,2025-05-30,-0.20233769379844957
2025-06-13,SOL,False,True,False,False,-0.02442226890756305,-0.10004844961240311,0.005208685652438483,-0.4327594762759095,B,-0.10004844961240311,SOL_27,2025-05-30,-0.20233769379844957
2025-06-22,SOL,False,True,False,False,-0.027468064682862003,-0.10425734494015226,-0.13898149964045237,-0.49723250753903125,B,-0.10425734494015226,SOL_27,2025-05-30,-0.20233769379844957
2025-08-01,SOL,False,True,False,False,-0.055220067355707725,-0.10342737491734622,-0.1287748982651531,-0.3788983471389854,B,-0.10342737491734622,SOL_28,2025-08-01,-0.10342737491734622
2025-08-25,SOL,False,False,False,True,-0.09117390037867756,-0.06721809756340624,0.023286323384716257,-0.2854143604229493,D,-0.09117390037867756,SOL_29,2025-08-25,-0.22769782799557214
2025-08-29,SOL,False,False,True,False,-0.043603973324628065,0.04707444092719282,0.021874532861627438,-0.21716227048898729,C,-0.21716227048898729,SOL_29,2025-08-25,-0.22769782799557214
2025-09-04,SOL,False,False,True,False,-0.040091094558049156,0.025339549969592534,-0.05647530662687128,-0.22769782799557214,C,-0.22769782799557214,SOL_29,2025-08-25,-0.22769782799557214
2025-09-23,SOL,False,True,False,False,-0.032126327252926745,-0.10932019375313173,-0.09984807562457798,-0.18578463182807192,B,-0.10932019375313173,SOL_30,2025-09-23,-0.28071916631675387
2025-09-25,SOL,True,False,True,True,-0.08913043478260863,-0.12541972955803604,-0.22125252525252526,-0.2642669007901669,A|C|D,-0.2642669007901669,SOL_30,2025-09-23,-0.28071916631675387
2025-09-27,SOL,True,False,False,False,-0.008334551835063486,-0.038468809073723964,-0.15040921997661594,-0.2233461846776349,A,-0.15040921997661594,SOL_30,2025-09-23,-0.28071916631675387
2025-09-30,SOL,False,False,True,False,-0.019130434782608674,0.025656148628723008,-0.02165963431786222,-0.20342023895865946,C,-0.20342023895865946,SOL_30,2025-09-23,-0.28071916631675387
2025-10-10,SOL,True,True,True,True,-0.1471054180057032,-0.14338318861662946,-0.1907318330183817,-0.28071916631675387,A|B|C|D,-0.28071916631675387,SOL_30,2025-09-23,-0.28071916631675387
2025-10-15,SOL,True,False,False,False,-0.04248172297964825,-0.01604060913705585,-0.1536110383372632,-0.2600679467114556,A,-0.1536110383372632,SOL_30,2025-09-23,-0.28071916631675387
2025-10-16,SOL,False,True,False,False,-0.046378456458935235,-0.11423642723657101,-0.16330964558910066,-0.2943848532274689,B,-0.11423642723657101,SOL_30,2025-09-23,-0.28071916631675387
2025-11-03,SOL,True,True,False,True,-0.11533748867934579,-0.11297473425564875,-0.16426774031202818,-0.36611062335381916,A|B|D,-0.16426774031202818,SOL_31,2025-11-03,-0.1801446416831033
2025-11-08,SOL,True,False,False,False,-0.023301810989554195,-0.026790663299870676,-0.15202575798229134,-0.3968011604382181,A,-0.15202575798229134,SOL_31,2025-11-03,-0.1801446416831033
2025-11-13,SOL,False,True,False,False,-0.056641898057619544,-0.13495905803598118,-0.0679417825862958,-0.44753216017101205,B,-0.13495905803598118,SOL_31,2025-11-03,-0.1801446416831033
2025-11-16,SOL,True,False,False,False,-0.017477258076069258,-0.052235196572928966,-0.1662918616665654,-0.47639042638470064,A,-0.1662918616665654,SOL_31,2025-11-03,-0.1801446416831033
2026-01-20,SOL,False,True,False,False,-0.05725419664268583,-0.12468689117728915,-0.1354546079307264,-0.5111905502020516,B,-0.12468689117728915,SOL_32,2026-01-20,-0.3951675158252277
2026-01-31,SOL,True,True,False,True,-0.10213453524959615,-0.1577183885121659,-0.1700338023740272,-0.5734141414141414,A|B|D,-0.1700338023740272,SOL_32,2026-01-20,-0.3951675158252277
2026-02-05,SOL,False,True,False,True,-0.1494789405123753,-0.250597800095648,-0.3350025462570022,-0.6834343434343435,B|D,-0.250597800095648,SOL_32,2026-01-20,-0.3951675158252277
2026-02-09,SOL,True,False,False,False,-0.002529026324864958,-0.007889320832380475,-0.17006217120994738,-0.6494141414141414,A,-0.17006217120994738,SOL_32,2026-01-20,-0.3951675158252277
2026-03-28,SOL,False,True,False,False,-0.012272891348814818,-0.10479825517993457,-0.06247144814984007,-0.6683232323232323,B,-0.10479825517993457,SOL_33,2026-03-28,-0.10479825517993457
2026-06-02,SOL,False,True,False,True,-0.08673720472440938,-0.10274386558684878,-0.11335403726708071,-0.7000808080808081,B|D,-0.10274386558684878,SOL_34,2026-06-02,-0.16112531969309463
2026-06-04,SOL,True,False,False,False,-0.0381231671554253,-0.1525590551181103,-0.16112531969309463,-0.7216969696969697,A,-0.16112531969309463,SOL_34,2026-06-02,-0.16112531969309463
2022-01-10,DOGE,True,False,False,False,-0.049169435215946744,-0.0767741935483871,-0.15971814445096888,,A,-0.15971814445096888,DOGE_0,2022-01-10,-0.23089430894308938
2022-01-18,DOGE,False,True,False,False,-0.03337236533957855,-0.1051490514905149,0.07347204161248388,,B,-0.1051490514905149,DOGE_0,2022-01-10,-0.23089430894308938
2022-01-21,DOGE,True,True,False,True,-0.08628461043142299,-0.1405208964264082,-0.22543668122270744,,A|B|D,-0.22543668122270744,DOGE_0,2022-01-10,-0.23089430894308938
2022-04-06,DOGE,False,False,False,True,-0.17023740590619563,-0.022510231923601576,0.0006983240223463749,,D,-0.17023740590619563,DOGE_1,2022-04-06,-0.4775458570524983
2022-04-08,DOGE,False,True,False,False,-0.02398903358464699,-0.1754487550665894,0.007784854918612805,,B,-0.1754487550665894,DOGE_1,2022-04-06,-0.4775458570524983
2022-04-11,DOGE,False,False,False,True,-0.09514170040485836,-0.0582865168539326,-0.09696969696969693,,D,-0.09514170040485836,DOGE_1,2022-04-06,-0.4775458570524983
2022-04-12,DOGE,True,False,False,False,0.02908277404921722,-0.04299583911234384,-0.20092646207295883,,A,-0.20092646207295883,DOGE_1,2022-04-06,-0.4775458570524983
2022-04-26,DOGE,False,False,False,True,-0.1296647691334598,0.027632561613144313,-0.03438596491228063,,D,-0.1296647691334598,DOGE_1,2022-04-06,-0.4775458570524983
2022-04-28,DOGE,False,True,False,False,-0.017857142857142905,-0.1302972802024034,0.00954478707782691,,B,-0.1302972802024034,DOGE_1,2022-04-06,-0.4775458570524983
2022-05-02,DOGE,True,False,False,False,-0.01431801055011317,-0.03039288361749437,-0.17267552182163182,,A,-0.17267552182163182,DOGE_1,2022-04-06,-0.4775458570524983
2022-05-09,DOGE,True,True,False,True,-0.17888799355358576,-0.20266040688575893,-0.2209480122324159,,A|B|D,-0.2209480122324159,DOGE_1,2022-04-06,-0.4775458570524983
2022-05-11,DOGE,False,False,False,True,-0.21018518518518514,-0.31265108783239326,-0.3723325974981604,,D,-0.21018518518518514,DOGE_1,2022-04-06,-0.4775458570524983
2022-05-17,DOGE,True,False,False,False,0.026136363636363846,0.010067114093959884,-0.16388888888888886,,A,-0.16388888888888886,DOGE_1,2022-04-06,-0.4775458570524983
2022-05-18,DOGE,False,True,False,False,-0.07751937984496127,-0.10622317596566533,-0.023446658851113744,,B,-0.10622317596566533,DOGE_1,2022-04-06,-0.4775458570524983
2022-06-11,DOGE,False,True,False,False,-0.07242339832869071,-0.11782515453513298,-0.14584096738732122,,B,-0.11782515453513298,DOGE_2,2022-06-11,-0.6229810298102981
2022-06-12,DOGE,True,False,False,True,-0.09152009152009155,-0.19957162655915328,-0.21635623535216475,,A|D,-0.21635623535216475,DOGE_2,2022-06-11,-0.6229810298102981
2022-06-16,DOGE,False,False,False,True,-0.12124105011933173,0.01900369003690039,-0.30414514300113393,,D,-0.12124105011933173,DOGE_2,2022-06-11,-0.6229810298102981
2022-06-18,DOGE,False,True,False,False,-0.07013534891896644,-0.15831344470962605,-0.24352924352924354,,B,-0.15831344470962605,DOGE_2,2022-06-11,-0.6229810298102981
2022-06-28,DOGE,False,False,False,True,-0.0839800443458979,-0.03531815528312887,0.0044066251329586414,,D,-0.0839800443458979,DOGE_2,2022-06-11,-0.6229810298102981
2022-06-29,DOGE,False,False,True,False,0.05234493192133116,-0.04660087719298245,0.12739059967585087,-0.6229810298102981,C,-0.6229810298102981,DOGE_2,2022-06-11,-0.6229810298102981
2022-07-11,DOGE,False,True,False,True,-0.08219381688466121,-0.10584998551983782,-0.10997405592389731,-0.6653116531165312,B|D,-0.10584998551983782,DOGE_2,2022-06-11,-0.6229810298102981
